STATUS;CODMTC;DATA_INCLUSAO;USUINC;PC;FILPC;PV;FILPV;TIPCAR;CODPRODUTO;SITUAC;CODTOMADOR;TOMADOR;LINHA;PONTOINI;PONTOFIM;DATRET;DATENT;CODREM;REMETENTE;CODDES;DESTINATARIO;FM;OBSERV;DATINC;CTE;FILIALCTE;SERIECTE;TOTALFRETE;PRODUTO
;;2024-02-06 10:00:00;JANSEN.SOARES;121874;27;24715,0;27,0;4;30315,0;B;30;GERDAU;ARGCTM;SP;MG;2024-02-06;2024-02-07;30;GERDAU;30,0;GERDAU;0.00;;2024-02-06;102893,0;27,0;1,0;6740.03;VERG CA50 32mm RT11,05m 2t NV IND C/D
;;2024-02-02 14:49:00;giselle.magalhaes;121875;26;138986,0;26,0;3;410,0;B;553;CONTINENTAL;CMRRBI;BA;MS;2024-02-05;2024-02-09;553;CONTINENTAL;;;0.00;;2024-02-02;13080,0;39,0;1,0;5523.47;JOGO PNEUS
CARGA RECUSADA;23,0;2024-02-06 10:26:00;ellorrayne.basilio;121875;27;;;3;51,0;C;588;LOREAL;JRNGPA;SP;PA;2024-02-07;2024-02-15;588;LOREAL;;;0.00;;2024-02-06;;;;;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-02 15:05:00;FELIPE.REZENDE;121876;26;138944,0;26,0;3;49,0;B;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-02;2024-02-02;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-02;102889,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
DECLINADO - FALTA ATENDIMENTO;21,0;2024-02-06 10:27:00;ellorrayne.basilio;121876;27;;;3;51,0;C;588;LOREAL;JRNGPA;SP;PA;2024-02-07;2024-02-15;588;LOREAL;;;0.00;;2024-02-06;;;;;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-02 16:33:00;felipe.rezende;121877;26;138947,0;26,0;2;236,0;B;280;STYROPEK;GUTGPA;SP;PA;2024-02-02;2024-02-02;280;STYROPEK;;;0.00;;2024-02-02;102892,0;27,0;1,0;40000.00;POLIESTIRENO
;;2024-02-06 14:48:00;EDGAR.CURVELO;121877;27;24718,0;27,0;1;46731,0;B;30;GERDAU;SLCAPA;SP;GO;2024-02-06;2024-02-06;30;GERDAU;30,0;GERDAU;0.00;;2024-02-06;102913,0;27,0;1,0;11396.54;CHAPA LQ A36
;;2024-02-02 15:38:00;;121877;39;3468,0;39,0;1;49,0;B;135;M DIAS;SAVGRU;BA;SP;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;13067,0;39,0;1,0;20323.64;PRODUTOS ALIMENTICIOS
;;2024-02-06 16:33:00;EDGAR.CURVELO;121878;27;24721,0;27,0;1;234,0;D;30;GERDAU;SLCPMW;SP;TO;2024-02-06;2024-02-06;30;GERDAU;30,0;GERDAU;0.00;;2024-02-06;102916,0;27,0;1,0;25920.75;BOBINAS DE AÇO
;;2024-02-02 16:28:00;;121878;46;17097,0;46,0;3;49,0;B;135;M DIAS;ESBSMF;CE;BA;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;38236,0;46,0;1,0;6623.38;PRODUTOS ALIMENTICIOS
;;2024-02-06 16:57:00;leticia.dourado;121879;27;24737,0;27,0;3;49,0;D;60;NESTLÉ;MRLCTL;SP;PA;2024-02-09;2024-02-15;60;NESTLÉ;60,0;NESTLÉ;0.00;;2024-02-06;2693,0;27,0;13,0;27675.25;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:07:00;;121879;46;17098,0;46,0;3;49,0;B;135;M DIAS;ESBGRU;CE;SP;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;38238,0;46,0;1,0;13025.00;PRODUTOS ALIMENTICIOS
;;2024-02-06 20:54:00;RAYONE.SOUSA;121880;27;24724,0;27,0;3;85300,0;M;225;CERVEJARIA PETROPOLIS;JGAUMA;MG;PE;2024-02-06;2024-02-06;225;CERVEJARIA PETROPOLIS;225,0;CERVEJARIA PETROPOLIS;0.00;;2024-02-06;45915,0;29,0;1,0;20556.24;GARRAFA VAZIA
;;2024-02-06 20:56:00;RAYONE.SOUSA;121881;27;24723,0;27,0;3;85300,0;B;225;CERVEJARIA PETROPOLIS;JGAUMA;MG;PE;2024-02-06;2024-02-06;225;CERVEJARIA PETROPOLIS;225,0;CERVEJARIA PETROPOLIS;0.00;;2024-02-06;45917,0;29,0;1,0;20556.24;GARRAFA VAZIA
;;2024-02-02 17:19:00;giselle.magalhaes;121882;26;139118,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;993,0;56,0;1,0;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:20:00;AUREA.NETA;121883;26;138954,0;26,0;1;142,0;B;389;HEINEKEN;AXCPG;GO;MS;2024-02-02;2024-02-02;389;HEINEKEN;;;0.00;;2024-02-02;;;;;BEBIDAS
;;2024-02-02 17:21:00;giselle.magalhaes;121884;26;139017,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;988,0;56,0;1,0;22031.15;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:21:00;giselle.magalhaes;121885;26;139001,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;996,0;56,0;1,0;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:21:00;giselle.magalhaes;121886;26;139004,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;997,0;56,0;1,0;22031.15;PRODUTOS ALIMENTICIOS
DECLINADO - FALTA ATENDIMENTO;21,0;2024-02-02 17:21:00;giselle.magalhaes;121887;26;;;3;49,0;C;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:21:00;giselle.magalhaes;121888;26;139066,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-06;2024-02-10;612;USINAS ITAMARATI;;;0.00;;2024-02-02;987,0;56,0;1,0;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-07 08:49:00;EDGAR.CURVELO;121888;27;24726,0;27,0;1;46731,0;D;30;GERDAU;SLCAPA;SP;GO;2024-02-07;2024-02-07;30;GERDAU;30,0;GERDAU;0.00;;2024-02-07;102924,0;27,0;1,0;10671.99;CHAPA LQ A36
;;2024-02-02 17:26:00;giselle.magalhaes;121889;26;139040,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;1001,0;56,0;1,0;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-07 09:17:00;JANSEN.SOARES;121889;27;24727,0;27,0;4;30587,0;B;30;GERDAU;ARGAPA;SP;GO;2024-02-07;2024-02-07;30;GERDAU;30,0;GERDAU;0.00;;2024-02-07;102930,0;27,0;1,0;9117.03;VERG CA50 12,5mm RL1,8t NV IND C/D
DECLINADO - FALTA ATENDIMENTO;21,0;2024-02-02 17:28:00;giselle.magalhaes;121890;26;;;3;49,0;C;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121891;26;139068,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;994,0;56,0;1,0;22031.15;PRODUTOS ALIMENTICIOS
DECLINADO - FALTA ATENDIMENTO;21,0;2024-02-02 17:28:00;giselle.magalhaes;121892;26;;;3;49,0;C;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121893;26;139093,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121894;26;139076,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;1005,0;56,0;1,0;22031.15;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121895;26;139041,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;1017,0;56,0;1,0;14153.21;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121896;26;139026,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 17:28:00;giselle.magalhaes;121897;26;139074,0;26,0;3;49,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-07;2024-02-11;612;USINAS ITAMARATI;;;0.00;;2024-02-02;1003,0;56,0;1,0;16726.52;PRODUTOS ALIMENTICIOS
;;2024-02-07 10:20:00;ellorrayne.basilio;121897;27;24760,0;27,0;3;51,0;D;590;COLGATE;SBCAPP;SP;AL;2024-02-08;2024-02-12;590;COLGATE;;;0.00;;2024-02-07;103004,0;27,0;1,0;21892.43;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-02 19:50:00;aline.felismino;121898;26;138952,0;26,0;3;41385,0;B;408;MINALBA;DIVVLC;BA;BA;2024-02-02;2024-02-02;408;MINALBA;;;0.00;;2024-02-02;13068,0;39,0;1,0;2800.00;AGUA MINERAL 500 ML - PC12 LEVEN
;;2024-02-07 10:20:00;leticia.dourado;121898;27;139308,0;26,0;3;49,0;B;60;NESTLÉ;RPICAJ;SP;SP;2024-02-10;2024-02-12;60;NESTLÉ;60,0;NESTLÉ;0.00;;2024-02-07;103015,0;27,0;1,0;4442.83;PRODUTOS ALIMENTICIOS
;;2024-02-02 18:02:00;;121898;46;17099,0;46,0;3;49,0;B;135;M DIAS;ESBSMF;CE;BA;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;38239,0;46,0;1,0;6623.38;PRODUTOS ALIMENTICIOS
CANCELADO - CLIENTE;22,0;2024-02-07 10:34:00;leticia.dourado;121899;27;;;3;49,0;C;60;NESTLÉ;CORCAJ;SP;SP;2024-02-08;2024-02-08;60;NESTLÉ;60,0;NESTLÉ;0.00;;2024-02-07;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 18:11:00;;121899;33;6999,0;33,0;3;49,0;B;135;M DIAS;RIOSMF;RJ;BA;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;32336,0;33,0;1,0;15352.80;PRODUTOS ALIMENTICIOS
;;2024-02-02 23:45:00;elina.oliveira;121900;26;138957,0;26,0;1;96,0;D;61;ARCELOR MITTAL;PIRMAA;SP;CE;2024-02-02;2024-02-02;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-02;;;;;SUCATA
CANCELADO - CLIENTE;22,0;2024-02-07 10:37:00;leticia.dourado;121900;27;;;3;49,0;C;60;NESTLÉ;CORCAJ;SP;SP;2024-02-07;2024-02-07;60;NESTLÉ;60,0;NESTLÉ;0.00;;2024-02-07;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-02 18:11:00;;121900;33;7000,0;33,0;3;49,0;B;135;M DIAS;RIOSAV;RJ;BA;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-02;32337,0;33,0;1,0;4860.82;PRODUTOS ALIMENTICIOS
;;2024-02-03 15:06:00;AMANDA.JESUS;121901;26;138968,0;26,0;3;96985,0;B;612;USINAS ITAMARATI;NOPPRN;MT;PR;2024-02-03;2024-02-03;612;USINAS ITAMARATI;;;0.00;;2024-02-03;975,0;56,0;1,0;15733.31;ACUCAR CRISTAL 50KG C/LINER EXP
;;2024-02-07 10:56:00;ellorrayne.basilio;121901;27;139166,0;26,0;3;79216,0;D;605;SOFTYS;CAISBA;SP;CE;2024-02-07;2024-02-12;605;SOFTYS;;;0.00;;2024-02-07;102954,0;27,0;1,0;25806.45;PAPEL HIGIENICO FS MAX PURE COMP NEUTRO 30M 12
;;2024-02-02 21:28:00;ray.freitas;121901;33;7001,0;33,0;5;32695,0;B;61;ARCELOR MITTAL;RDEVGS;RJ;SP;2024-02-02;2024-02-02;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-02;32338,0;33,0;1,0;4353.06;FM 6,50 1012 MA12B 3510
;;2024-02-03 16:42:00;STENIO.REZENDE;121902;26;138973,0;26,0;3;49,0;B;41;AMBEV S/A;UDIPLM;MG;TO;2024-02-03;2024-02-03;41;AMBEV S/A;;;0.00;;2024-02-03;45862,0;29,0;1,0;16774.19;PRODUTOS ALIMENTICIOS
;;2024-02-07 11:43:00;RAYONE.SOUSA;121902;27;24731,0;27,0;3;49,0;D;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-07;2024-02-07;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-07;102932,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
;;2024-02-03 08:20:00;ray.freitas;121902;33;7002,0;33,0;5;24438,0;B;61;ARCELOR MITTAL;RDEVGS;RJ;SP;2024-02-03;2024-02-03;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-03;32339,0;33,0;1,0;4430.72;FM 6,50 /mm
;;2024-02-03 08:03:00;;121902;39;3469,0;39,0;1;49,0;B;135;M DIAS;SAVGRU;BA;SP;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;13069,0;39,0;1,0;11290.91;PRODUTOS ALIMENTICIOS
;;2024-02-07 11:44:00;RAYONE.SOUSA;121903;27;24733,0;27,0;3;49,0;D;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-07;2024-02-07;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-07;102934,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
;;2024-02-03 13:12:00;EDERSON.ARRUDA;121903;33;7004,0;33,0;5;21507,0;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-03;2024-02-05;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-03;32340,0;33,0;1,0;8694.77;FM 6,00 1008 MV07A 3503 SP
;;2024-02-03 08:20:00;;121903;35;3600,0;35,0;3;49,0;B;135;M DIAS;JGRVTC;PE;BA;2024-02-03;;135;M DIAS;;;0.00;;2024-02-03;14149,0;35,0;1,0;13295.45;PRODUTOS ALIMENTICIOS
;;2024-02-07 11:44:00;RAYONE.SOUSA;121904;27;24735,0;27,0;3;49,0;D;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-07;2024-02-07;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-07;102937,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
;;2024-02-03 08:59:00;;121904;39;3470,0;39,0;1;49,0;B;135;M DIAS;SAVGRU;BA;SP;2024-02-02;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;13070,0;39,0;1,0;20323.64;PRODUTOS ALIMENTICIOS
;;2024-02-07 15:07:00;JANSEN.SOARES;121905;27;24738,0;27,0;4;234,0;B;30;GERDAU;SLCCZS;SP;AC;2024-02-07;2024-02-07;30;GERDAU;;;0.00;;2024-02-07;102940,0;27,0;1,0;52795.81;BOBINAS DE AÇO
;;2024-02-03 10:18:00;RAYONE.SOUSA;121905;39;3472,0;39,0;3;730,0;B;389;HEINEKEN;HASSAV;BA;BA;2024-02-03;2024-02-03;389;HEINEKEN;389,0;HEINEKEN;0.00;;2024-02-03;;;;;PALETE DE MADEIRA PBR1
;;2024-02-03 09:16:00;;121905;46;17100,0;46,0;3;49,0;B;135;M DIAS;ESBMAR;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38240,0;46,0;1,0;1176.16;PRODUTOS ALIMENTICIOS
;;2024-02-07 16:24:00;rafaella.silva;121906;27;24739,0;27,0;3;68813,0;B;408;MINALBA;ASBBRA;SP;DF;2024-02-07;2024-02-09;408;MINALBA;;;0.00;;2024-02-07;102946,0;27,0;1,0;12738.58;AGUA MINERAL S/GAS GRF PET 6X1,5L INDAIA
;;2024-02-03 09:16:00;;121906;46;17101,0;46,0;1;49,0;B;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38241,0;46,0;1,0;300.00;PRODUTOS ALIMENTICIOS
;;2024-02-07 18:04:00;RAYONE.SOUSA;121907;27;24751,0;27,0;3;49,0;B;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-07;2024-02-07;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-07;102991,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
CANCELADO - CLIENTE;22,0;2024-02-03 09:16:00;;121907;46;;;1;49,0;C;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;;;2024-02-03;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-07 20:04:00;RAYONE.SOUSA;121908;27;139155,0;26,0;3;49,0;B;581;AJINOMOTO;LIMMRO;SP;AL;2024-02-07;2024-02-07;581;AJINOMOTO;581,0;AJINOMOTO;0.00;;2024-02-07;102948,0;27,0;1,0;19751.88;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121908;46;17102,0;46,0;3;49,0;B;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38242,0;46,0;1,0;2042.50;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121909;46;17103,0;46,0;3;49,0;B;135;M DIAS;ESBIAD;CE;PA;2024-02-01;;135;M DIAS;106,0;JALLES MACHADO;0.00;;2024-02-03;38243,0;46,0;1,0;1542.82;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121910;46;17104,0;46,0;3;49,0;B;135;M DIAS;ESBGPA;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38244,0;46,0;1,0;2367.50;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121911;46;17105,0;46,0;3;49,0;B;135;M DIAS;ESBSRE;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38245,0;46,0;1,0;3920.52;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121912;46;17106,0;46,0;3;49,0;B;135;M DIAS;ESBIAD;CE;PA;2024-02-01;;135;M DIAS;106,0;JALLES MACHADO;0.00;;2024-02-03;38246,0;46,0;1,0;2377.70;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121913;46;17107,0;46,0;3;49,0;B;135;M DIAS;ESBMRB;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38247,0;46,0;1,0;376.88;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121914;46;17108,0;46,0;3;49,0;B;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38248,0;46,0;1,0;211.88;PRODUTOS ALIMENTICIOS
CANCELADO - CLIENTE;22,0;2024-02-03 09:16:00;;121915;46;;;1;49,0;C;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;;;2024-02-03;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-03 09:16:00;;121916;46;17109,0;46,0;3;49,0;B;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;0.00;;2024-02-03;38249,0;46,0;1,0;1366.15;PRODUTOS ALIMENTICIOS
CANCELADO - CLIENTE;22,0;2024-02-03 09:16:00;;121917;46;;;1;49,0;C;135;M DIAS;ESBBEL;CE;PA;2024-02-01;;135;M DIAS;;;;;2024-02-03;;;;;PRODUTOS ALIMENTICIOS
;;2024-02-03 11:19:00;;121918;35;3601,0;35,0;3;49,0;B;135;M DIAS;JGRSMF;PE;BA;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;14150,0;35,0;1,0;5745.45;PRODUTOS ALIMENTICIOS
;;2024-02-03 11:42:00;;121919;46;17110,0;46,0;3;49,0;B;135;M DIAS;ESBCTM;CE;MG;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;38250,0;46,0;1,0;11248.86;PRODUTOS ALIMENTICIOS
;;2024-02-03 12:25:00;;121920;39;3473,0;39,0;1;49,0;B;135;M DIAS;SAVUDI;BA;MG;2024-02-03;;135;M DIAS;;;0.00;;2024-02-03;13072,0;39,0;1,0;8565.91;PRODUTOS ALIMENTICIOS
;;2024-02-03 14:17:00;;121921;33;7005,0;33,0;3;49,0;B;135;M DIAS;SLCSJO;SP;SC;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;32341,0;33,0;1,0;5507.08;PRODUTOS ALIMENTICIOS
;;2024-02-03 14:17:00;;121922;33;7006,0;33,0;3;49,0;B;135;M DIAS;SLCSJO;SP;SC;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;32342,0;33,0;1,0;1159.74;PRODUTOS ALIMENTICIOS
;;2024-02-03 15:52:00;;121923;46;17111,0;46,0;3;49,0;B;135;M DIAS;ESBMPB;CE;RN;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-03;38251,0;46,0;1,0;4166.95;PRODUTOS ALIMENTICIOS
;;2024-02-03 20:17:00;;121924;26;138976,0;26,0;1;96276,0;B;601;HONDA;MNSJGR;AM;PE;2024-01-29;;601;HONDA;;;0.00;;2024-02-03;2896,0;48,0;1,0;5550.00;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-03 20:22:00;;121925;26;138977,0;26,0;1;96276,0;B;601;HONDA;MNSJGR;AM;PE;2024-01-29;;601;HONDA;;;0.00;;2024-02-03;2897,0;48,0;1,0;5550.00;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-03 20:34:00;;121926;26;138978,0;26,0;1;482,0;B;601;HONDA;BELJGR;PA;PE;2024-01-26;2024-01-26;601;HONDA;;;0.00;;2024-02-03;2898,0;48,0;1,0;5550.00;RACK METALICO
;;2024-02-05 09:43:00;KANNANDA.SANTOS;121926;46;17112,0;46,0;3;96,0;D;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-05;2024-02-06;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-05;38252,0;46,0;1,0;1875.00;SUCATA
;;2024-02-03 20:39:00;;121927;26;;;1;96276,0;D;601;HONDA;BELJGR;PA;PE;2024-01-26;;601;HONDA;;;;;2024-02-03;;;;;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-05 14:32:00;abinoa.oliveira;121927;46;17113,0;46,0;3;13334,0;B;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-05;2024-02-05;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-05;38253,0;46,0;1,0;1875.00;pacote misto chaparia
;;2024-02-03 20:50:00;;121928;26;138980,0;26,0;1;96276,0;B;601;HONDA;BELJGR;PA;PE;2024-01-26;;601;HONDA;;;0.00;;2024-02-03;2899,0;48,0;1,0;5550.00;MOTOCICLETA HONDA CG 160 TITAN DE
;;2024-02-05 15:36:00;KANNANDA.SANTOS;121928;46;139072,0;26,0;3;96,0;D;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-06;2024-02-07;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-05;38271,0;46,0;1,0;1875.00;SUCATA
;;2024-02-05 16:44:00;abinoa.oliveira;121929;46;17114,0;46,0;3;13334,0;B;61;ARCELOR MITTAL;MAASGR;CE;CE;2024-02-05;2024-02-05;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-05;38256,0;46,0;1,0;1875.00;pacote misto chaparia
;;2024-02-03 21:51:00;;121929;48;959,0;48,0;3;98692,0;B;601;HONDA;BELJGR;PA;PE;2024-01-26;2024-01-26;601;HONDA;;;0.00;;2024-02-03;2900,0;48,0;1,0;5550.00;RACK METALICO CINZA
;;2024-02-04 14:12:00;RAYONE.SOUSA;121930;26;139012,0;26,0;1;142,0;B;389;HEINEKEN;AXCPG;GO;MS;2024-02-04;2024-02-04;389;HEINEKEN;;;0.00;;2024-02-04;648,0;26,0;52,0;10000.00;BEBIDAS
;;2024-02-05 19:32:00;rafaella.silva;121930;46;17115,0;46,0;3;98918,0;B;408;MINALBA;HTEDIV;CE;BA;2024-02-05;2024-02-06;408;MINALBA;408,0;MINALBA;0.00;;2024-02-05;38257,0;46,0;1,0;9659.09;GARRAFA MINI POTE PET 5L AZUL
;;2024-02-03 21:54:00;;121930;48;960,0;48,0;3;98403,0;B;601;HONDA;BELJGR;PA;PE;2024-01-26;;601;HONDA;;;0.00;;2024-02-03;2901,0;48,0;1,0;5550.00;MOTOCICLETA HONDA CB300F TWISTER
;;2024-02-04 08:17:00;;121931;35;3604,0;35,0;3;49,0;B;135;M DIAS;JGRGRU;PE;SP;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-04;14153,0;35,0;1,0;11931.82;PRODUTOS ALIMENTICIOS
;;2024-02-05 20:17:00;rafaella.silva;121931;46;17116,0;46,0;3;98918,0;B;408;MINALBA;HTEDIV;CE;BA;2024-02-05;2024-02-06;408;MINALBA;408,0;MINALBA;0.00;;2024-02-05;38261,0;46,0;1,0;9659.09;GARRAFA MINI POTE PET 5L AZUL
;;2024-02-05 17:29:00;johan.nogueira;121931;48;962,0;48,0;3;273,0;B;625;TRAEL;NNDMPB;PA;RN;2024-02-05;2024-02-09;625;TRAEL;;;0.00;;2024-02-05;2904,0;48,0;1,0;9375.00;TRANSFORMADORES
;;2024-02-04 08:45:00;;121932;35;3602,0;35,0;3;49,0;B;135;M DIAS;JGRQMD;PE;RJ;2024-02-03;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-04;14151,0;35,0;1,0;14554.55;PRODUTOS ALIMENTICIOS
;;2024-02-05 10:46:00;LARYSSA.VIOLATTI;121933;26;138998,0;26,0;1;363,0;D;408;MINALBA;ASBAPA;SP;GO;2024-02-05;2024-02-05;408;MINALBA;259,0;REGRA;0.00;;2024-02-05;102863,0;27,0;1,0;14829.91;PALLET TRANSPORTADO
;;2024-02-04 10:03:00;;121934;35;3603,0;35,0;3;49,0;B;135;M DIAS;JGRQMD;PE;RJ;2024-02-04;;135;M DIAS;135,0;M DIAS;0.00;;2024-02-04;14152,0;35,0;1,0;14554.55;PRODUTOS ALIMENTICIOS
;;2024-02-06 17:08:00;johan.nogueira;121934;48;965,0;48,0;3;11,0;B;609;AMAFIBRA;NNDSB2;PA;CE;2024-02-06;2024-02-09;609;AMAFIBRA;;;0.00;;2024-02-06;2905,0;48,0;1,0;9500.00;ADUBO ENSACADO
